Score,Player_Name,Position,Team,Opposing_TeamFB,B2B,Salary,ImpPts,PtVal,MinutesProj,ProjPlusMinus,OppPlusMinus,Floor,AvgPts,Ceiling,Month_PPG,Season_PPG,Usage,UsageProj,PaceD,PER,Trend,MyTrends,Month_Salary_Change,Season_Salary_Change,Total,Pts,OppPts,Spread,Vegas,Run_Change,Season_Plus_Minus,Plus_Minus,Days_Between_games,OfficialPlusMinus,Refs,InjuryStatus,OppPlusMinusPct,Site_Salary,CeilingPct,Consistency,Month_Count,Season_Count,Confirmed,FloorPct,Pro_Pct,PtPerDPct,ProjPlusMinusPct,Upside,FantasyResultId,SpreadPct,ProjPct,Season_PPG_Percentile,Salary_Movement,MyTrends|custom,ActualPoints,IsLocked,Month_X2,Month_X1,Month_X0,Season_X2,Season_X1,Season_X0,SourceId,PlayerId,EventTeamId,PositionId,EventId
88.78, Will Barton,SG,DEN,@PHX,2A,6400,24.9,5.9,37.5,13.1,-0.1,24.5,38.0,51.5,29.7,20.8,22.2,29.11,3.8,20.03,8,1,1000,1500,208.0,99.8,108.3,8.5,59,0.3,3.0,88,1,-0.4,"Derek Richardson, Matt Boland, Scott Foster",,43,91,94,27,14,71,,95,92,98,100,84,1031346,45,96,65,5,1,,False,64,21,14,39,30,29,3,12406,30043401,201,3004340
86.06, John Henson,PF,MIL,PHI,  ,3700,13.12,5.8,21.3,8.4,1.6,5.9,21.5,37.1,18.1,18.6,18.3,18.58,3.5,19.37,7,0,200,-900,196.0,103.5,92.5,-11.0,78,1.5,2.3,80,3,-0.2,"Dan Crawford, Pat Fraher, Tyler Ford",,90,84,71,62,14,82,,42,86,98,96,72,1031271,75,61,56,26,0,,False,57,42,0,34,40,25,3,12382,30043102,201,3004310
85.14, Thaddeus Young,PF,BKN,DAL,  ,7000,27.52,4.8,32.9,5.9,2.1,18.9,33.4,47.9,31.3,27.9,21.3,23.81,0.4,18.57,9,0,600,1400,199.0,98.0,101.0,3.5,48,0.5,3.7,92,2,0.3,"Justin VanDuyne, Mark Lindsay, Tony Brothers",,95,61,90,65,14,86,,89,96,88,89,83,1031212,15,90,83,12,0,,False,50,28,21,38,41,19,3,12165,30042902,201,3004290
84.9, Brandon Knight,PG,PHX,DEN,  ,6900,27.08,4.7,33.3,5.1,1.0,20.3,32.2,44.1,30.2,30.4,25.3,27.91,-3.8,17.35,7,2,-1000,400,208.0,108.3,99.8,-8.5,92,0.3,1.3,66,2,-0.4,"Derek Richardson, Matt Boland, Scott Foster",,78,91,85,43,16,64,,91,86,86,85,53,1031360,55,88,86,96,2,,False,25,43,31,29,35,34,3,12326,30043402,201,3004340
84.67, Cody Zeller,PF,CHR,BOS,  ,4200,15.3,5.7,26.4,8.7,0.9,6.4,24.0,41.6,18.4,19.2,15.3,20.23,2.8,14.96,2,1,300,300,204.5,103.3,101.3,-2.0,77,1.0,2.5,82,2,-0.1,"Courtney Kirkland, Eli Roe, Monty McCutchen",,75,94,81,51,13,58,,55,22,98,96,81,1031073,55,69,59,21,1,,False,46,46,7,37,37,24,3,12452,30042402,201,3004240
84.43, DeMarcus Cousins,C,SAC,@IND,  ,9900,40.17,4.7,35.1,6.1,0.2,32.2,46.3,60.4,40.4,46.2,32.7,32.08,-2.3,22.21,8,0,,-1000,215.0,104.3,110.8,7.0,81,0.3,2.4,80,2,0.1,"Dedric Taylor, Ed Malloy, Josh Tiven",,53,79,98,65,10,60,,99,92,86,90,75,1031114,20,99,99,50,0,,False,50,20,30,35,41,23,3,12277,30042601,201,3004260
84.02, Anthony Davis,PF,NO,POR,  ,10400,42.35,5.0,39.3,9.9,-0.8,32.8,52.2,71.6,44.2,46.6,25.9,29.68,-1.8,24.88,7,1,-700,-800,203.0,105.3,97.8,-7.5,84,0.3,0.3,49,3,0.0,"Derrick Collins, Haywoode Workman, Zach Zarba",,22,65,99,69,13,69,,99,86,92,98,61,1031338,51,99,99,92,1,,False,30,38,30,31,42,26,3,12369,30043302,201,3004330
83.35, Michael Carter-Williams,PG,MIL,PHI,  ,6500,25.34,4.8,33.8,5.9,2.2,17.5,31.2,44.9,25.9,28.4,23.2,26.52,3.5,14.13,6,1,300,-300,196.0,103.5,92.5,-11.0,78,1.5,-0.5,40,3,-0.2,"Dan Crawford, Pat Fraher, Tyler Ford",,95,65,86,12,15,75,,87,78,88,89,81,1031275,75,86,84,21,1,,False,53,20,26,37,22,40,3,12466,30043102,201,3004310
83.1, Nicolas Batum,SF,CHR,BOS,  ,6900,27.08,4.6,34.7,4.8,0.7,20.6,31.9,43.2,31.8,27.5,22.6,21.28,2.8,17.27,8,1,-100,400,204.5,103.3,101.3,-2.0,77,1.0,2.7,85,2,-0.1,"Courtney Kirkland, Eli Roe, Monty McCutchen",,69,94,84,57,12,78,,91,92,83,83,75,1031067,55,87,82,69,1,,False,41,41,16,35,39,24,3,12208,30042402,201,3004240
82.8, Patrick Beverley,PG,HOU,@ORL,  ,4200,15.3,5.0,29.3,5.8,1.5,10.7,21.1,31.5,20.3,19.2,15.8,15.6,-2.6,10.65,6,1,700,200,208.0,103.5,104.5,1.0,78,1.0,1.6,70,2,-0.2,"Bill Kennedy, David Guthrie, Steven Anderson",,89,96,57,80,15,63,,69,78,92,88,61,1031142,52,59,59,9,1,,False,60,40,0,31,46,22,3,12257,30042701,201,3004270
82.42, Allen Crabbe,SG,POR,@NO,  ,4200,15.3,6.0,31.8,9.7,0.2,11.4,25.0,38.6,17.5,11.5,16.8,23.27,1.8,12.46,4,1,700,200,203.0,97.8,105.3,7.5,46,1.3,-1.2,34,2,0.0,"Derrick Collins, Haywoode Workman, Zach Zarba",,53,84,75,20,15,55,,71,54,98,97,78,1031319,49,72,27,9,1,,False,73,13,13,36,27,36,3,12445,30043301,201,3004330
81.98, Eric Bledsoe,SG,PHX,DEN,  ,8200,32.75,4.5,35.3,3.9,1.5,23.7,36.6,49.5,36.8,35.3,27.4,26.08,-3.8,21.78,8,0,-300,900,208.0,108.3,99.8,-8.5,92,0.3,1.6,70,2,-0.4,"Derek Richardson, Matt Boland, Scott Foster",,89,79,92,47,16,80,,95,92,79,77,78,1031359,55,94,94,80,0,,False,43,37,18,36,36,27,3,12290,30043402,201,3004340
80.99, Raymond Felton,PG,DAL,@BKN,2A,4900,18.35,5.2,36.3,7.0,0.3,14.5,25.3,36.1,24.9,13.6,17.8,19.73,-0.4,10.96,3,2,1400,900,199.0,101.0,98.0,-3.5,66,0.0,-0.1,46,1,0.3,"Justin VanDuyne, Mark Lindsay, Tony Brothers",,56,94,69,24,14,58,,80,39,94,93,78,1031194,85,73,36,2,2,,False,78,21,0,36,29,34,3,12013,30042901,201,3004290
80.67, Tyreke Evans,PG,NO,POR,  ,7300,28.83,4.4,32.8,3.4,2.6,18.2,32.2,46.2,33.0,33.3,24.5,25.39,-1.8,19.21,8,1,,-100,203.0,105.3,97.8,-7.5,84,0.3,2.3,79,3,0.0,"Derrick Collins, Haywoode Workman, Zach Zarba",,97,91,88,39,10,66,,88,92,75,74,84,1031329,51,88,91,50,1,,False,50,20,30,39,34,25,3,12229,30043302,201,3004330
80.26, O.J. Mayo,SG,MIL,PHI,  ,5200,19.66,4.8,33.1,5.0,0.8,14.7,24.7,34.7,22.8,20.6,19.0,21.42,3.5,10.71,5,0,1600,1400,196.0,103.5,92.5,-11.0,78,1.5,4.0,94,3,-0.2,"Dan Crawford, Pat Fraher, Tyler Ford",,72,91,65,72,15,64,,81,67,88,85,86,1031267,75,71,64,1,0,,False,66,33,0,40,43,15,3,12186,30043102,201,3004310
80.18, Jahlil Okafor,C,PHI,@MIL,2A,6400,24.9,4.7,32.6,5.1,0.0,12.2,30.0,47.8,27.7,29.3,25.2,27.82,-3.5,15.61,8,0,-200,800,196.0,92.5,103.5,11.0,17,0.0,4.8,96,1,-0.2,"Dan Crawford, Pat Fraher, Tyler Ford",,46,79,90,22,13,28,,73,92,86,85,96,1031252,25,84,85,75,0,,False,30,46,23,50,28,21,3,12047,30043101,201,3004310
79.88, Gary Harris,SG,DEN,@PHX,2A,3700,13.12,5.6,35.4,7.5,-0.1,8.5,20.6,32.7,16.8,10.6,15.9,19.76,3.8,12.02,4,1,-400,-500,208.0,99.8,108.3,8.5,59,0.3,-2.3,26,1,-0.4,"Derek Richardson, Matt Boland, Scott Foster",Probable,43,89,60,65,8,60,,62,54,97,94,24,1031351,45,57,23,84,1,,False,37,37,25,18,41,40,3,12531,30043401,201,3004340
79.48, Paul George,SF,IND,SAC,  ,9100,36.68,4.5,35.2,4.5,0.8,27.5,41.2,54.9,39.2,36.0,30.5,29.0,2.3,22.78,6,0,-400,600,215.0,110.8,104.3,-7.0,96,0.3,1.5,67,2,0.1,"Dedric Taylor, Ed Malloy, Josh Tiven",,72,61,96,37,14,33,,97,78,79,81,69,1031131,80,97,95,84,0,,False,35,28,35,33,33,33,3,12282,30042602,201,3004260
79.43, Kelly Olynyk,C,BOS,@CHR,  ,4100,14.86,6.0,24.9,9.8,-0.9,11.7,24.7,37.7,18.3,17.1,20.8,24.16,-2.8,16.28,2,0,300,100,204.5,101.3,103.3,2.0,67,1.5,1.0,60,2,-0.1,"Courtney Kirkland, Eli Roe, Monty McCutchen",Starting,20,94,73,47,15,69,,71,22,98,98,51,1031060,44,71,50,21,0,,False,40,33,26,28,36,34,3,12462,30042401,201,3004240
79.02, CJ McCollum,SG,POR,@NO,  ,7500,29.7,5.0,35.7,7.4,0.2,23.8,37.1,50.4,32.7,20.2,25.4,30.2,1.8,18.02,5,1,900,2300,203.0,97.8,105.3,7.5,46,1.3,1.8,72,2,0.0,"Derrick Collins, Haywoode Workman, Zach Zarba",Active,53,26,93,84,14,76,,95,67,92,94,51,1036764,49,95,63,6,1,,False,35,64,0,28,48,22,3,12451,30043301,201,3004330
78.76, Nikola Vucevic,C,ORL,HOU,  ,7700,30.57,4.5,33.8,4.2,2.1,14.5,34.8,55.1,34.4,35.2,23.7,23.95,2.6,22.54,9,3,400,-200,208.0,104.5,103.5,-1.0,82,0.5,2.2,79,2,-0.2,"Bill Kennedy, David Guthrie, Steven Anderson",,95,51,96,29,14,73,,80,96,79,79,88,1031154,47,92,94,17,3,,False,50,28,21,41,31,27,3,12334,30042702,201,3004270
78.18, Marcin Gortat,C,WAS,MEM,  ,7100,27.95,5.0,36.7,7.5,-1.0,18.9,35.4,51.9,32.9,27.5,18.8,24.86,-4.1,17.54,6,0,1300,600,201.5,100.3,101.8,1.5,62,-1.7,3.1,88,2,0.0,"Marat Kogut, Scott Wall, Sean Wright",,18,51,94,57,13,88,,89,78,92,94,72,1031179,45,93,82,2,0,,False,61,38,0,34,39,26,3,12036,30042802,201,3004280
77.65, Gorgui Dieng,C,MIN,SAN,  ,5300,20.1,4.9,29.6,5.7,-0.7,11.0,25.8,40.6,25.9,24.6,15.5,17.32,-2.6,16.7,9,0,1200,400,195.5,92.3,103.3,11.0,16,-1.5,2.4,81,2,-0.2,"Derrick Stafford, Eric Dalen, James Williams",,25,84,79,43,14,74,,70,96,90,88,81,1031301,15,74,76,3,0,,False,64,35,0,37,35,27,3,12457,30043202,201,3004320
77.56, Omri Casspi,SF,SAC,@IND,  ,5100,19.23,5.0,34.2,6.3,-1.4,14.9,25.5,36.1,24.9,18.4,16.4,16.55,-2.3,13.54,5,0,1000,1200,215.0,104.3,110.8,7.0,81,0.3,4.2,95,2,0.1,"Dedric Taylor, Ed Malloy, Josh Tiven",,10,97,69,31,12,71,,81,67,92,91,94,1031113,20,73,55,5,0,,False,50,33,16,49,32,18,3,12245,30042601,201,3004260
77.29, CJ Miles,SF,IND,SAC,  ,4800,17.92,4.7,27.7,4.7,0.8,11.7,22.6,33.5,22.2,21.4,20.1,21.81,2.3,16.26,2,1,-100,-100,215.0,110.8,104.3,-7.0,96,0.3,3.0,87,2,0.1,"Dedric Taylor, Ed Malloy, Josh Tiven",,72,91,62,39,14,72,,71,22,86,83,83,1031122,80,64,67,69,1,,False,35,28,35,38,34,26,3,12028,30042602,201,3004260
77.25, Jared Dudley,SF,WAS,MEM,  ,4100,14.86,5.5,41.5,7.6,-1.4,12.4,22.5,32.6,18.2,16.6,11.4,11.87,-4.1,11.8,4,1,500,100,201.5,100.3,101.8,1.5,62,-1.7,1.4,66,2,0.0,"Marat Kogut, Scott Wall, Sean Wright",,10,94,60,39,16,73,,73,54,97,94,84,1031183,45,64,48,14,1,,False,62,31,6,39,34,26,3,12170,30042802,201,3004280
77.22, Avery Bradley,SG,BOS,@CHR,  ,5200,19.66,4.6,34.4,4.3,0.8,12.4,24.0,35.6,23.0,22.6,19.7,20.55,-2.8,14.29,4,1,-800,-800,204.5,101.3,103.3,2.0,67,1.5,1.6,70,2,-0.1,"Courtney Kirkland, Eli Roe, Monty McCutchen",,72,84,68,57,15,82,,73,54,83,80,51,1031055,44,69,71,94,1,,False,26,40,33,28,39,32,3,12291,30042401,201,3004240
76.98, Gerald Henderson,SG,POR,@NO,  ,3600,12.68,5.4,26.1,6.9,0.2,6.6,19.6,32.6,12.4,20.1,20.5,22.45,1.8,11.34,3,1,0,-1500,203.0,97.8,105.3,7.5,46,1.3,1.8,74,2,0.0,"Derrick Collins, Haywoode Workman, Zach Zarba",,53,65,60,47,14,74,,56,39,96,92,75,1031313,49,53,62,63,1,,False,28,42,28,35,36,28,3,12235,30043301,201,3004330
76.46, Jameer Nelson,PG,DEN,@PHX,2A,4600,17.05,4.8,33.3,5.1,-0.3,10.2,22.1,34.0,18.9,17.4,18.2,17.22,3.8,9.62,6,0,300,-200,208.0,99.8,108.3,8.5,59,0.3,1.5,69,1,-0.4,"Derek Richardson, Matt Boland, Scott Foster",Probable,37,99,63,43,14,64,,67,78,88,85,64,1031354,45,63,51,21,0,,False,57,28,14,32,35,31,3,12664,30043401,201,3004340
76.41, Arron Afflalo,SG,NY,@CLE,  ,5000,18.79,4.6,28.9,4.4,1.2,10.3,23.2,36.1,21.9,18.5,18.1,29.15,-1.3,13.94,6,0,500,400,195.5,92.0,103.5,12.5,15,-0.8,0.6,53,2,0.2,"Jason Phillips, Kevin Scott, Tony Brown",,83,74,69,47,14,72,,68,78,83,81,47,1031080,37,67,56,14,0,,False,50,21,28,27,36,36,3,12173,30042501,201,3004250
76.41, Mike Conley,PG,MEM,@WAS,2A,6400,24.9,4.4,32.4,3.3,1.4,16.6,28.2,39.8,27.9,27.0,23.0,23.01,4.1,18.35,9,0,-500,0,201.5,101.8,100.3,-1.5,70,1.3,1.3,64,1,0.0,"Marat Kogut, Scott Wall, Sean Wright",,87,65,78,82,16,80,,84,96,75,73,61,1031165,55,80,81,87,0,,False,25,62,12,31,47,21,3,12159,30042801,201,3004280
76.26, Julius Randle,PF,LAL,OKC,2H,5700,21.85,4.3,25.9,2.8,2.6,9.9,24.6,39.3,25.9,25.8,21.3,24.76,-0.1,14.35,10,0,-100,1200,207.0,96.8,110.3,13.5,40,-0.2,3.7,92,1,0.0,"Curtis Blair, Kane Fitzgerald, Tom Washington",,97,89,77,43,15,28,,67,98,71,69,90,1031422,15,71,79,69,0,,False,33,40,26,42,35,21,3,12553,30043602,201,3004360
75.74, Derrick Favors,PF,UTA,@GS,  ,7700,30.57,4.5,33.5,4.2,-0.2,20.4,34.8,49.2,32.9,32.6,21.7,23.75,8.4,24.18,7,0,-300,400,208.5,97.5,111.5,14.0,45,0.5,2.0,76,2,-0.2,"Kevin Cutler, Leroy Richardson, Ron Garretson",,40,65,92,47,12,73,,91,86,79,79,72,1031370,23,92,90,80,0,,False,25,50,25,34,36,28,3,12275,30043501,201,3004350
74.7, Al-Farouq Aminu,SF,POR,@NO,  ,5100,19.23,4.6,28.6,4.1,0.5,11.9,23.3,34.7,19.5,19.9,17.0,19.59,1.8,12.22,3,1,-900,-100,203.0,97.8,105.3,7.5,46,1.3,2.4,81,2,0.0,"Derrick Collins, Haywoode Workman, Zach Zarba",,62,79,65,31,15,81,,72,39,83,79,86,1031314,49,67,62,96,1,,False,20,40,40,40,32,27,3,12280,30043301,201,3004330
73.65, Mason Plumlee,C,POR,@NO,  ,5300,20.1,4.7,27.6,4.9,-0.2,10.5,25.0,39.5,22.5,20.3,17.2,18.42,1.8,16.53,3,0,-700,300,203.0,97.8,105.3,7.5,46,1.3,-0.1,46,2,0.0,"Derrick Collins, Haywoode Workman, Zach Zarba",,40,65,77,62,15,89,,68,39,86,84,37,1031321,49,72,63,92,0,,False,26,33,40,24,40,34,3,12465,30043301,201,3004330
73.55, Bojan Bogdanovic,SF,BKN,DAL,  ,3800,13.55,4.8,33.9,4.8,-0.3,7.2,18.3,29.4,14.7,15.1,15.3,15.35,0.4,9.34,5,0,300,-400,199.0,98.0,101.0,3.5,48,0.5,1.7,70,2,0.3,"Justin VanDuyne, Mark Lindsay, Tony Brothers",,37,96,50,72,14,79,,58,67,88,83,84,1031216,15,48,42,21,0,,False,50,42,7,39,43,17,3,12347,30042902,201,3004290
73.25, Giannis Antetokounmpo,SG,MIL,PHI,  ,6800,26.64,4.4,32.8,3.2,0.8,17.8,29.8,41.8,28.0,28.3,20.8,20.93,3.5,16.65,4,2,-200,600,196.0,103.5,92.5,-11.0,78,1.5,2.3,80,3,-0.2,"Dan Crawford, Pat Fraher, Tyler Ford",Probable,72,65,81,54,14,84,,88,54,75,72,72,1031276,75,83,84,75,2,,False,28,42,28,34,38,27,3,12485,30043102,201,3004310
73.09, Marvin Williams,PF,CHR,BOS,  ,5000,18.79,4.4,28.8,3.3,0.9,9.6,22.1,34.6,22.9,20.7,13.3,15.38,2.8,14.45,4,1,100,800,204.5,103.3,101.3,-2.0,77,1.0,3.9,94,2,-0.1,"Courtney Kirkland, Eli Roe, Monty McCutchen",,75,96,65,43,13,78,,66,54,75,73,88,1031063,55,63,64,32,1,,False,38,46,15,41,35,23,3,12011,30042402,201,3004240
73.0, Russell Westbrook,PG,OKC,@LAL,  ,10400,42.35,4.2,31.4,0.9,2.1,28.6,43.2,57.8,43.7,49.8,34.9,34.36,0.1,30.35,10,2,-1200,-400,207.0,110.3,96.8,-13.5,95,0.3,3.6,92,2,0.0,"Curtis Blair, Kane Fitzgerald, Tom Washington",,95,74,97,31,13,70,,97,98,67,51,92,1031400,85,98,99,98,2,,False,38,30,30,44,32,22,3,12188,30043601,201,3004360
72.99, Jared Sullinger,PF,BOS,@CHR,  ,5900,22.72,4.4,24.9,3.0,1.2,10.9,25.7,40.5,26.4,27.6,19.4,19.45,-2.8,17.15,5,0,-100,900,204.5,101.3,103.3,2.0,67,1.5,3.9,94,2,-0.1,"Courtney Kirkland, Eli Roe, Monty McCutchen",Active,83,65,79,69,14,61,,69,67,75,70,72,1031058,44,74,82,69,0,,False,28,42,28,34,42,22,3,12389,30042401,201,3004240
72.62, James Harden,SG,HOU,@ORL,  ,10600,43.22,4.3,35.4,1.9,0.9,30.4,45.1,59.8,47.5,45.8,32.5,33.64,-2.6,25.33,6,0,200,-200,208.0,103.5,104.5,1.0,78,1.0,1.8,72,2,-0.2,"Bill Kennedy, David Guthrie, Steven Anderson",,75,74,98,54,15,97,,98,78,71,61,72,1031140,52,98,99,26,0,,False,40,46,13,34,38,27,3,12228,30042701,201,3004270
71.71, Langston Galloway,SG,NY,@CLE,  ,3900,13.99,4.5,25.4,3.4,1.2,5.1,17.4,29.7,14.5,21.0,15.4,17.7,-1.3,12.82,9,0,-600,-600,195.5,92.0,103.5,12.5,15,-0.8,2.7,84,2,0.2,"Jason Phillips, Kevin Scott, Tony Brown",,83,65,51,62,14,72,,38,96,79,74,86,1031088,37,44,65,90,0,,False,28,42,28,40,40,19,3,12587,30042501,201,3004250
71.42, Jabari Parker,PF,MIL,PHI,  ,4800,17.92,4.3,26.5,2.7,1.6,8.6,20.6,32.6,20.9,18.9,18.7,20.39,3.5,14.76,6,1,-500,-1400,196.0,103.5,92.5,-11.0,78,1.5,-1.0,36,3,-0.2,"Dan Crawford, Pat Fraher, Tyler Ford",,90,84,60,94,15,23,,63,78,71,68,16,1031279,75,57,57,87,1,,False,20,66,13,13,56,30,3,12560,30043102,201,3004310
71.34, Rajon Rondo,PG,SAC,@IND,  ,8300,33.19,4.2,36.0,1.7,0.7,20.0,34.9,49.8,35.9,28.7,21.5,17.37,-2.3,17.72,7,0,-100,3100,215.0,104.3,110.8,7.0,81,0.3,1.5,69,2,0.1,"Dedric Taylor, Ed Malloy, Josh Tiven",,69,84,93,39,12,70,,91,86,67,59,61,1031109,20,92,84,69,0,,False,50,25,25,31,34,34,3,12143,30042601,201,3004260
71.33, Lavoy Allen,PF,IND,SAC,  ,3600,12.68,4.8,22.2,4.5,1.0,2.7,17.2,31.7,13.4,12.3,13.1,13.96,2.3,10.41,2,0,-400,-600,215.0,110.8,104.3,-7.0,96,0.3,-1.2,35,2,0.1,"Dedric Taylor, Ed Malloy, Josh Tiven",,78,65,57,47,14,57,,27,22,88,81,53,1031132,80,43,31,84,0,,False,35,42,21,29,36,33,3,12357,30042602,201,3004260
70.91, Lance Thomas,SF,NY,@CLE,  ,4100,14.86,4.5,28.9,3.6,1.2,7.3,18.5,29.7,16.1,13.3,16.5,18.7,-1.3,14.17,9,0,600,600,195.5,92.0,103.5,12.5,15,-0.8,0.8,56,2,0.2,"Jason Phillips, Kevin Scott, Tony Brown",Starting,83,61,51,57,14,69,,58,96,79,75,90,1031083,37,48,35,12,0,,False,50,50,0,42,39,18,3,12317,30042501,201,3004250
70.88, Nikola Jokic,C,DEN,@PHX,2A,4200,15.3,4.6,24.5,4.0,0.2,6.3,19.3,32.3,19.0,17.8,18.3,13.88,3.8,21.21,5,0,-100,700,208.0,99.8,108.3,8.5,59,0.3,4.0,94,1,-0.4,"Derek Richardson, Matt Boland, Scott Foster",,53,61,59,89,13,26,,54,67,83,78,72,1031353,45,52,52,69,0,,False,23,61,15,34,50,15,3,12576,30043401,201,3004340
70.86, PJ Tucker,SF,PHX,DEN,  ,3500,12.25,4.5,24.2,3.4,0.7,5.2,15.6,26.0,14.0,19.7,10.8,13.09,-3.8,8.59,6,0,-700,-1500,208.0,108.3,99.8,-8.5,92,0.3,2.6,82,2,-0.4,"Derek Richardson, Matt Boland, Scott Foster",,69,89,40,69,16,82,,39,78,79,74,75,1031357,55,37,61,92,0,,False,50,25,25,35,42,21,3,12150,30043402,201,3004340
70.84, George Hill,PG,IND,SAC,  ,5400,20.54,4.3,32.2,2.8,1.1,12.7,23.3,33.9,20.7,27.3,16.1,16.43,2.3,12.13,6,2,-900,-1100,215.0,110.8,104.3,-7.0,96,0.3,3.4,91,2,0.1,"Dedric Taylor, Ed Malloy, Josh Tiven",,81,61,63,82,14,65,,74,78,71,69,69,1031128,80,67,82,96,2,,False,14,57,28,33,47,18,3,12209,30042602,201,3004260
70.78, Tobias Harris,SF,ORL,HOU,  ,6400,24.9,4.2,33.2,1.7,2.0,13.1,26.6,40.1,27.7,27.0,19.4,19.54,2.6,17.65,6,2,-200,-400,208.0,104.5,103.5,-1.0,82,0.5,1.5,69,2,-0.2,"Bill Kennedy, David Guthrie, Steven Anderson",,94,79,78,77,14,66,,75,78,67,59,51,1031155,47,76,81,75,2,,False,35,42,21,28,45,25,3,12337,30042702,201,3004270
70.77, Andrew Bogut,C,GS,UTA,  ,4300,15.74,4.9,22.0,5.3,-1.7,5.8,21.0,36.2,18.0,21.2,12.1,13.48,-8.4,17.13,5,0,-500,-1100,208.5,111.5,97.5,-14.0,97,0.5,1.3,64,5,-0.2,"Kevin Cutler, Leroy Richardson, Ron Garretson",Probable,7,65,70,65,11,81,,41,67,90,86,41,1031383,77,59,66,87,0,,False,27,54,18,25,41,32,3,12010,30043502,201,3004350
70.75, Jordan Hill,C,IND,SAC,  ,5000,18.79,4.3,24.0,2.8,1.0,7.8,21.6,35.4,22.0,23.2,18.7,19.76,2.3,18.55,5,0,-200,300,215.0,110.8,104.3,-7.0,96,0.3,2.6,84,2,0.1,"Dedric Taylor, Ed Malloy, Josh Tiven",,78,79,67,75,13,67,,60,67,71,69,72,1031129,80,61,73,75,0,,False,30,53,15,34,44,20,3,12232,30042602,201,3004260
70.38, Jordan Clarkson,PG,LAL,OKC,2H,5600,21.41,4.3,30.9,2.7,0.9,11.4,24.1,36.8,24.6,25.1,20.8,22.94,-0.1,14.86,6,0,-200,-1200,207.0,96.8,110.3,13.5,40,-0.2,3.6,92,1,0.0,"Curtis Blair, Kane Fitzgerald, Tom Washington",,75,65,71,54,13,71,,71,78,71,68,84,1031421,15,69,78,75,0,,False,23,38,38,39,38,22,3,12525,30043602,201,3004360
70.18, Jerami Grant,PF,PHI,@MIL,2A,4300,15.74,4.3,26.7,2.8,1.9,6.5,18.5,30.5,20.1,16.9,16.4,19.06,-3.5,13.2,8,0,-200,600,196.0,92.5,103.5,11.0,17,0.0,2.9,86,1,-0.2,"Dan Crawford, Pat Fraher, Tyler Ford",,93,65,53,75,15,83,,55,92,71,69,92,1031262,25,48,49,75,0,,False,33,46,20,45,44,9,3,12539,30043101,201,3004310
69.36, Brandon Bass,PF,LAL,OKC,2H,3500,12.25,4.4,23.5,3.2,2.6,3.7,15.4,27.1,12.5,18.0,14.2,13.66,-0.1,17.15,8,0,-200,-500,207.0,96.8,110.3,13.5,40,-0.2,1.3,64,1,0.0,"Curtis Blair, Kane Fitzgerald, Tom Washington",,97,65,44,57,11,83,,32,92,75,72,58,1031411,15,36,53,75,0,,False,27,54,18,30,39,30,3,12027,30043602,201,3004360
69.22, TJ Warren,SF,PHX,DEN,  ,3900,13.99,4.5,24.1,3.7,0.7,5.2,17.7,30.2,18.5,14.7,19.2,20.86,-3.8,17.23,2,0,200,-100,208.0,108.3,99.8,-8.5,92,0.3,1.1,63,2,-0.4,"Derek Richardson, Matt Boland, Scott Foster",,69,95,52,31,16,58,,39,22,79,76,78,1031367,55,45,41,26,0,,False,37,37,25,36,32,31,3,12546,30043402,201,3004340
69.21, Tyson Chandler,C,PHX,DEN,  ,3700,13.12,4.6,20.1,4.0,0.2,1.7,17.1,32.5,9.6,23.5,9.8,12.74,-3.8,10.74,3,0,,-2500,208.0,108.3,99.8,-8.5,92,0.3,0.1,47,2,-0.4,"Derek Richardson, Matt Boland, Scott Foster",,53,89,59,77,7,71,,22,39,83,78,30,1031368,55,43,73,50,0,,False,0,28,71,21,45,33,3,12593,30043402,201,3004340
69.01, Kent Bazemore,SG,ATL,DET,  ,5500,20.97,4.3,30.3,2.7,0.9,12.9,23.7,34.5,24.1,16.6,18.2,21.86,-0.7,16.67,2,1,,1800,201.5,103.8,97.8,-6.0,79,-0.5,2.1,76,2,-0.2,"Ben Taylor, Brent Barnaky, Sean Corbin",,75,84,65,77,13,90,,74,22,71,68,61,1031244,49,68,48,50,1,,False,30,53,15,31,45,23,3,12426,30043002,201,3004300
68.89, Garrett Temple,PG,WAS,MEM,  ,4300,15.74,4.6,31.0,4.1,-0.2,9.3,19.8,30.3,13.8,10.9,14.6,17.22,-4.1,11.67,3,1,700,700,201.5,100.3,101.8,1.5,62,-1.7,-1.3,34,2,0.0,"Marat Kogut, Scott Wall, Sean Wright",,40,84,52,65,16,51,,65,39,83,79,53,1031186,45,54,24,9,1,,False,25,62,12,29,41,29,3,12266,30042802,201,3004280
68.68, Jrue Holiday,PG,NO,POR,  ,5600,21.41,4.2,25.7,2.0,2.6,10.8,23.4,36.0,24.8,24.0,26.8,22.85,-1.8,18.74,7,1,200,-400,203.0,105.3,97.8,-7.5,84,0.3,-0.7,39,3,0.0,"Derrick Collins, Haywoode Workman, Zach Zarba",,97,74,69,27,11,36,,69,86,67,62,58,1031330,51,67,75,26,1,,False,63,18,18,30,30,38,3,12240,30043302,201,3004330
